timestamp,open,high,low,volume,tic,close
2021-06-09,33556.96,34068.01,31000.0,123251.189037,BTCUSDT,33380.81
2021-06-10,33380.8,37534.79,32396.82,136607.597517,BTCUSDT,37388.05
2021-06-11,37388.05,38491.0,35782.0,109527.284943,BTCUSDT,36675.72
2021-06-12,36677.83,37680.4,35936.77,78466.0053,BTCUSDT,37331.98
2021-06-13,37331.98,37463.63,34600.36,87717.54999,BTCUSDT,35546.11
2021-06-14,35546.12,39380.0,34757.0,86921.025555,BTCUSDT,39020.57
2021-06-15,39020.56,41064.05,38730.0,108522.391949,BTCUSDT,40516.29
2021-06-16,40516.28,41330.0,39506.4,80679.622838,BTCUSDT,40144.04
2021-06-17,40143.8,40527.14,38116.01,87771.976937,BTCUSDT,38349.01
2021-06-18,38349.0,39559.88,37365.0,79541.307119,BTCUSDT,38092.97
2021-06-19,38092.97,38202.84,35129.29,95228.042935,BTCUSDT,35819.84
2021-06-20,35820.48,36457.0,34803.52,68712.449461,BTCUSDT,35483.72
2021-06-21,35483.72,36137.72,33336.0,89878.17085,BTCUSDT,35600.16
2021-06-22,35600.17,35750.0,31251.23,168778.873159,BTCUSDT,31608.93
2021-06-23,31614.12,33298.78,28805.0,204208.179762,BTCUSDT,32509.56
2021-06-24,32509.56,34881.0,31683.0,126966.100563,BTCUSDT,33678.07
2021-06-25,33675.07,35298.0,32286.57,86625.80426,BTCUSDT,34663.09
2021-06-26,34663.08,35500.0,31275.0,116061.130356,BTCUSDT,31584.45
2021-06-27,31576.09,32730.0,30151.0,107820.375287,BTCUSDT,32283.65
2021-06-28,32283.65,34749.0,31973.45,96613.244211,BTCUSDT,34700.34
2021-06-29,34702.49,35297.71,33862.72,82222.267819,BTCUSDT,34494.89
2021-06-30,34494.89,36600.0,34225.43,90788.79622,BTCUSDT,35911.73
2021-07-01,35911.72,36100.0,34017.55,77152.197634,BTCUSDT,35045.0
2021-07-02,35045.0,35057.57,32711.0,71708.266112,BTCUSDT,33504.69
2021-07-03,33502.33,33977.04,32699.0,56172.181378,BTCUSDT,33786.55
2021-07-04,33786.54,34945.61,33316.73,43044.578641,BTCUSDT,34669.13
2021-07-05,34669.12,35967.85,34357.15,43703.475789,BTCUSDT,35286.51
2021-07-06,35288.13,35293.78,33125.55,64123.874245,BTCUSDT,33690.14
2021-07-07,33690.15,35118.88,33532.0,58210.596349,BTCUSDT,34220.01
2021-07-08,34220.02,35059.09,33777.77,53807.521675,BTCUSDT,33862.12
2021-07-09,33862.11,33929.64,32077.0,70136.48032,BTCUSDT,32875.71
2021-07-10,32875.71,34100.0,32261.07,47153.939899,BTCUSDT,33815.81
2021-07-11,33815.81,34262.0,33004.78,34761.175468,BTCUSDT,33502.87
2021-07-12,33502.87,34666.0,33306.47,31572.647448,BTCUSDT,34258.99
2021-07-13,34259.0,34678.43,32658.34,48181.403762,BTCUSDT,33086.63
2021-07-14,33086.94,33340.0,32202.25,41126.361008,BTCUSDT,32729.77
2021-07-15,32729.12,33114.03,31550.0,46777.823484,BTCUSDT,32820.02
2021-07-16,32820.03,33185.25,31133.0,51639.576353,BTCUSDT,31880.0
2021-07-17,31874.49,32249.18,31020.0,48499.864154,BTCUSDT,31383.87
2021-07-18,31383.86,31955.92,31164.31,34012.242132,BTCUSDT,31520.07
2021-07-19,31520.07,32435.0,31108.97,35923.716186,BTCUSDT,31778.56
2021-07-20,31778.57,31899.0,30407.44,47340.468499,BTCUSDT,30839.65
2021-07-21,30839.65,31063.07,29278.0,61034.049017,BTCUSDT,29790.35
2021-07-22,29790.34,32858.0,29482.61,82796.265128,BTCUSDT,32144.51
2021-07-23,32144.51,32591.35,31708.0,46148.092433,BTCUSDT,32287.83
2021-07-24,32287.58,33650.0,31924.32,50112.863626,BTCUSDT,33634.09
2021-07-25,33634.1,34500.0,33401.14,47977.550138,BTCUSDT,34258.14
2021-07-26,34261.51,35398.0,33851.12,47852.928313,BTCUSDT,35381.02
2021-07-27,35381.02,40550.0,35205.78,152452.512724,BTCUSDT,37237.6
2021-07-28,37241.33,39542.61,36383.0,88397.267015,BTCUSDT,39457.87
2021-07-29,39456.61,40900.0,38772.0,101344.528441,BTCUSDT,40019.56
2021-07-30,40019.57,40640.0,39200.0,53998.439283,BTCUSDT,40016.48
2021-07-31,40018.49,42316.71,38313.23,73602.784805,BTCUSDT,42206.37
2021-08-01,42206.36,42448.0,41000.15,44849.791012,BTCUSDT,41461.83
2021-08-02,41461.84,42599.0,39422.01,53953.186326,BTCUSDT,39845.44
2021-08-03,39850.27,40480.01,38690.0,50837.351954,BTCUSDT,39147.82
2021-08-04,39146.86,39780.0,37642.03,57117.435853,BTCUSDT,38207.05
2021-08-05,38207.04,39969.66,37508.56,52329.35243,BTCUSDT,39723.18
2021-08-06,39723.17,41350.0,37332.7,84343.755621,BTCUSDT,40862.46
2021-08-07,40862.46,43392.43,39853.86,75753.941347,BTCUSDT,42836.87
2021-08-08,42836.87,44700.0,42446.41,73396.740808,BTCUSDT,44572.54
2021-08-09,44572.54,45310.0,43261.0,69329.092698,BTCUSDT,43794.37
2021-08-10,43794.36,46454.15,42779.0,74587.884845,BTCUSDT,46253.4
2021-08-11,46248.87,46700.0,44589.46,53814.643421,BTCUSDT,45584.99
2021-08-12,45585.0,46743.47,45341.14,52734.901977,BTCUSDT,45511.0
2021-08-13,45510.67,46218.12,43770.0,55266.108781,BTCUSDT,44399.0
2021-08-14,44400.06,47886.0,44217.39,48239.370431,BTCUSDT,47800.0
2021-08-15,47799.99,48144.0,45971.03,46114.359022,BTCUSDT,47068.51
2021-08-16,47068.5,47372.27,45500.0,42110.711334,BTCUSDT,46973.82
2021-08-17,46973.82,48053.83,45660.0,52480.574014,BTCUSDT,45901.29
2021-08-18,45901.3,47160.0,44376.0,57039.341629,BTCUSDT,44695.95
2021-08-19,44695.95,46000.0,44203.28,54099.415985,BTCUSDT,44705.29
2021-08-20,44699.37,47033.0,43927.7,53411.75392,BTCUSDT,46760.62
2021-08-21,46760.62,49382.99,46622.99,56850.352228,BTCUSDT,49322.47
2021-08-22,49322.47,49757.04,48222.0,46745.136584,BTCUSDT,48821.87
2021-08-23,48821.88,49500.0,48050.0,37007.887795,BTCUSDT,49239.22
2021-08-24,49239.22,50500.0,49029.0,52462.541954,BTCUSDT,49488.85
2021-08-25,49488.85,49860.0,47600.0,51014.594748,BTCUSDT,47674.01
2021-08-26,47674.01,49264.3,47126.28,44655.830342,BTCUSDT,48973.32
2021-08-27,48973.32,49352.84,46250.0,49371.277774,BTCUSDT,46843.87
2021-08-28,46843.86,49149.93,46348.0,42068.104965,BTCUSDT,49069.9
2021-08-29,49069.9,49299.0,48346.88,26681.063786,BTCUSDT,48895.35
2021-08-30,48895.35,49632.27,47762.54,32652.283473,BTCUSDT,48767.83
2021-08-31,48767.84,48888.61,46853.0,40288.35083,BTCUSDT,46982.91
2021-09-01,46982.91,48246.11,46700.0,48645.52737,BTCUSDT,47100.89
2021-09-02,47100.89,49156.0,46512.0,49904.65528,BTCUSDT,48810.52
2021-09-03,48810.51,50450.13,48584.06,54410.770538,BTCUSDT,49246.64
2021-09-04,49246.63,51000.0,48316.84,59025.644157,BTCUSDT,49999.14
2021-09-05,49998.0,50535.69,49370.0,34664.65959,BTCUSDT,49915.64
2021-09-06,49917.54,51900.0,49450.0,40544.835873,BTCUSDT,51756.88
2021-09-07,51756.88,52780.0,50969.33,49249.667081,BTCUSDT,52663.9
2021-09-08,52666.2,52920.0,42843.05,123048.802719,BTCUSDT,46863.73
2021-09-09,46868.57,47340.99,44412.02,65069.3152,BTCUSDT,46048.31
2021-09-10,46048.31,47399.97,45513.08,50651.66002,BTCUSDT,46395.14
2021-09-11,46395.14,47033.0,44132.29,49048.26618,BTCUSDT,44850.91
2021-09-12,44842.2,45987.93,44722.22,30440.4081,BTCUSDT,45173.69
2021-09-13,45173.68,46460.0,44742.06,32094.28052,BTCUSDT,46025.24
2021-09-14,46025.23,46880.0,43370.0,65429.15056,BTCUSDT,44940.73
2021-09-15,44940.72,47250.0,44594.44,44855.85099,BTCUSDT,47111.52
2021-09-16,47103.28,48500.0,46682.32,43204.71174,BTCUSDT,48121.41
2021-09-17,48121.4,48557.0,47021.1,40725.08895,BTCUSDT,47737.82
2021-09-18,47737.81,48150.0,46699.56,34461.92776,BTCUSDT,47299.98
2021-09-19,47299.98,48843.2,47035.56,30906.47038,BTCUSDT,48292.74
2021-09-20,48292.75,48372.83,46829.18,29847.24349,BTCUSDT,47241.75
2021-09-21,47241.75,47347.25,42500.0,78003.524443,BTCUSDT,43015.62
2021-09-22,43016.64,43639.0,39600.0,84534.080485,BTCUSDT,40734.38
2021-09-23,40734.09,44000.55,40565.39,58349.05542,BTCUSDT,43543.61
2021-09-24,43546.37,44978.0,43069.09,48699.57655,BTCUSDT,44865.26
2021-09-25,44865.26,45200.0,40675.0,84113.426292,BTCUSDT,42810.57
2021-09-26,42810.58,42966.84,41646.28,33594.57189,BTCUSDT,42670.64
2021-09-27,42670.63,43950.0,40750.0,49879.99765,BTCUSDT,43160.9
2021-09-28,43160.9,44350.0,42098.0,39776.84383,BTCUSDT,42147.35
2021-09-29,42147.35,42787.38,40888.0,43372.2624,BTCUSDT,41026.54
2021-09-30,41025.01,42590.0,40753.88,33511.53487,BTCUSDT,41524.28
2021-10-01,41524.29,44141.37,41410.17,46381.22781,BTCUSDT,43824.1
2021-10-02,43820.01,48495.0,43283.03,66244.87492,BTCUSDT,48141.61
2021-10-03,48141.6,48336.59,47430.18,30508.98131,BTCUSDT,47634.9
2021-10-04,47634.89,49228.08,47088.0,30825.05601,BTCUSDT,48200.01
2021-10-05,48200.01,49536.12,46891.0,46796.49372,BTCUSDT,49224.94
2021-10-06,49224.93,51886.3,49022.4,52125.66793,BTCUSDT,51471.99
2021-10-07,51471.99,55750.0,50382.41,79877.545181,BTCUSDT,55315.0
2021-10-08,55315.0,55332.31,53357.0,54917.37766,BTCUSDT,53785.22
2021-10-09,53785.22,56100.0,53617.61,46160.25785,BTCUSDT,53951.43
2021-10-10,53955.67,55489.0,53661.67,55177.08013,BTCUSDT,54949.72
2021-10-11,54949.72,56561.31,54080.0,89237.836128,BTCUSDT,54659.0
2021-10-12,54659.01,57839.04,54415.06,52933.165751,BTCUSDT,57471.35
2021-10-13,57471.35,57680.0,53879.0,53471.2855,BTCUSDT,55996.93
2021-10-14,55996.91,57777.0,54167.19,55808.44492,BTCUSDT,57367.0
2021-10-15,57370.83,58532.54,56818.05,43053.336781,BTCUSDT,57347.94
2021-10-16,57347.94,62933.0,56850.0,82512.908022,BTCUSDT,61672.42
2021-10-17,61672.42,62378.42,60150.0,35467.88096,BTCUSDT,60875.57
2021-10-18,60875.57,61718.39,58963.0,39099.24124,BTCUSDT,61528.33
2021-10-19,61528.32,62695.78,59844.45,51798.44844,BTCUSDT,62009.84
2021-10-20,62005.6,64486.0,61322.22,53628.107744,BTCUSDT,64280.59
2021-10-21,64280.59,67000.0,63481.4,51428.934856,BTCUSDT,66001.41
2021-10-22,66001.4,66639.74,62000.0,68538.64537,BTCUSDT,62193.15
2021-10-23,62193.15,63732.39,60000.0,52119.35886,BTCUSDT,60688.22
2021-10-24,60688.23,61747.64,59562.15,27626.93678,BTCUSDT,61286.75
2021-10-25,61286.75,61500.0,59510.63,31226.57676,BTCUSDT,60852.22
2021-10-26,60852.22,63710.63,60650.0,36853.83806,BTCUSDT,63078.78
2021-10-27,63078.78,63293.48,59817.55,40217.50083,BTCUSDT,60328.81
2021-10-28,60328.81,61496.0,58000.0,62124.49016,BTCUSDT,58413.44
2021-10-29,58413.44,62499.0,57820.0,61056.35301,BTCUSDT,60575.89
2021-10-30,60575.9,62980.0,60174.81,43973.90414,BTCUSDT,62253.71
2021-10-31,62253.7,62359.25,60673.0,31478.12566,BTCUSDT,61859.19
2021-11-01,61859.19,62405.3,59945.36,39267.63794,BTCUSDT,61299.8
2021-11-02,61299.81,62437.74,59405.0,44687.66672,BTCUSDT,60911.11
2021-11-03,60911.12,64270.0,60624.68,46368.2841,BTCUSDT,63219.99
2021-11-04,63220.57,63500.0,60382.76,43336.09049,BTCUSDT,62896.48
2021-11-05,62896.49,63086.31,60677.01,35930.93314,BTCUSDT,61395.01
2021-11-06,61395.01,62595.72,60721.0,31604.48749,BTCUSDT,60937.12
2021-11-07,60940.18,61560.49,60050.0,25590.57408,BTCUSDT,61470.61
2021-11-08,61470.62,63286.35,61322.78,25515.6883,BTCUSDT,63273.59
2021-11-09,63273.58,67789.0,63273.58,54442.094554,BTCUSDT,67525.83
2021-11-10,67525.82,68524.25,66222.4,44661.378068,BTCUSDT,66947.66
2021-11-11,66947.67,69000.0,62822.9,65171.504046,BTCUSDT,64882.43
2021-11-12,64882.42,65600.07,64100.0,37237.98058,BTCUSDT,64774.26
2021-11-13,64774.25,65450.7,62278.0,44490.10816,BTCUSDT,64122.23
2021-11-14,64122.22,65000.0,63360.22,22504.97383,BTCUSDT,64380.0
2021-11-15,64380.01,65550.51,63576.27,25705.07347,BTCUSDT,65519.1
2021-11-16,65519.11,66401.82,63400.0,37829.37124,BTCUSDT,63606.74
2021-11-17,63606.73,63617.31,58574.07,77455.15609,BTCUSDT,60058.87
2021-11-18,60058.87,60840.23,58373.0,46289.38491,BTCUSDT,60344.87
2021-11-19,60344.86,60976.0,56474.26,62146.99931,BTCUSDT,56891.62
2021-11-20,56891.62,58320.0,55600.0,50715.88726,BTCUSDT,58052.24
2021-11-21,58057.1,59845.0,57353.0,33811.5901,BTCUSDT,59707.51
2021-11-22,59707.52,60029.76,58486.65,31902.22785,BTCUSDT,58622.02
2021-11-23,58617.7,59444.0,55610.0,51724.32047,BTCUSDT,56247.18
2021-11-24,56243.83,58009.99,55317.0,49917.85017,BTCUSDT,57541.27
2021-11-25,57541.26,57735.0,55837.0,39612.04964,BTCUSDT,57138.29
2021-11-26,57138.29,59398.9,57000.0,42153.51522,BTCUSDT,58960.36
2021-11-27,58960.37,59150.0,53500.0,65927.87066,BTCUSDT,53726.53
2021-11-28,53723.72,55280.0,53610.0,29716.99957,BTCUSDT,54721.03
2021-11-29,54716.47,57445.05,53256.64,36163.7137,BTCUSDT,57274.88
2021-11-30,57274.89,58865.97,56666.67,40125.28009,BTCUSDT,57776.25
2021-12-01,57776.25,59176.99,55875.55,49161.05194,BTCUSDT,56950.56
2021-12-02,56950.56,59053.55,56458.01,44956.63656,BTCUSDT,57184.07
2021-12-03,57184.07,57375.47,55777.77,37574.05976,BTCUSDT,56480.34
2021-12-04,56484.26,57600.0,51680.0,58927.69027,BTCUSDT,53601.05
2021-12-05,53601.05,53859.1,42000.3,114203.373748,BTCUSDT,49152.47
2021-12-06,49152.46,49699.05,47727.21,45580.82012,BTCUSDT,49396.33
2021-12-07,49396.32,50891.11,47100.0,58571.21575,BTCUSDT,50441.92
